RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,FG,e_FG,Gmag,FBP,e_FBP,BPmag,FRP,e_FRP,RPmag,BP-RP,RV,e_RV,Vbroad,GRVSmag,QSO,Gal,NSS,XPcont,XPsamp,RVS,EpochPh,EpochRV,MCMCGSP,MCMCMSC,And,Teff,logg,[Fe/H],Dist,A0,HIP,PS1,SDSS13,SKYM2,TYC2,URAT1,AllWISE,APASS9,GSC23,RAVE5,2MASS,RAVE6,RAJ2000,DEJ2000
48.88830783079,4.5530821732,3132233749961728,0.1605,0.1534,1.811,0.1808,30.69,30.195,0.235,-5.492,0.222,1.054,797.58731,1.7027,18.43292,175.26,10.291,19.729315,980.03,17.575,17.269793,2.459522,,,,,0,0,0,0,0,0,0,0,1,0,0,3374.0,4.8971,-0.1474,402.6339,0.3466,,113460488882214160,1237670014589796608,,,URAT1-473011297,J031533.18+043311.0,,N9VV002947,,03153316+0433113,,48.88817320771,4.55310658144
48.89819022629,4.55469088357,3132272404985344,0.0805,0.0781,2.0415,0.091,9.767,9.763,0.112,0.246,0.108,0.942,2177.97422,2.6083,17.342236,509.59,8.9033,18.5705,2467.4,18.261,16.26731,2.30319,,,,,0,0,0,0,0,0,0,0,1,1,0,3735.8,4.629,-0.2611,461.3014,1.0082,,113460488981386096,1237670014589796608,,,URAT1-473011301,J031535.56+043316.8,,N9VV002951,,03153555+0433170,,48.89814669564,4.55468978868
48.88654825075,4.56804055456,3132336829245696,2.0906,2.7967,,,,,,,,,85.64317,1.3323,20.855635,41.381,16.332,21.296553,78.188,10.968,20.01505,1.281502,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113480488865192096,1237670014589796864,,,,,,N9VV006487,,,,48.88654825075,4.56804055456
48.9239907366,4.57371986458,3132409843938048,0.0421,0.0373,1.3109,0.0461,11.003,7.883,0.056,-7.676,0.048,1.017,7426.85556,4.4094,16.010355,3064.3,31.303,16.622715,6316.3,25.833,15.246743,1.375972,,,,,0,0,0,0,0,0,0,0,1,1,0,4673.8,4.5598,0.0583,743.1224,0.2851,,113480489239358944,1237667227692957952,,,URAT1-473011306,J031541.75+043425.3,,N9VV003033,,03154174+0434256,,48.92395558831,4.57375398218
48.92535910327,4.57777478312,3132405548726016,0.357,0.3055,3.1455,0.381,50.112,48.078,0.483,14.13,0.404,1.158,312.78506,1.3654,19.449251,59.426,6.0637,20.903597,492.15,11.046,18.017658,2.885939,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113490489252473776,1237667227692957952,,,,J031542.07+043439.8,,N9VV006533,,03154203+0434398,,48.9251447383,4.57771198398
48.92019469964,4.58209952229,3132474268138880,0.0849,0.0752,2.6844,0.0885,7.493,-4.573,0.114,-5.936,0.101,1.038,2274.09285,3.2149,17.295347,405.2,10.768,18.819368,2928.5,26.812,16.081278,2.738091,,,,,0,0,0,0,0,0,0,0,1,1,0,3418.6,4.4406,-0.4486,345.5078,0.9724,,113490489201639008,1237667227692957952,,,URAT1-473011305,J031540.84+043455.5,,N9VV003077,,03154085+0434557,,48.92021508861,4.58212590287
48.81890397505,4.53879967678,3132577347342208,1.3002,1.4412,,,,,,,,,84.13798,1.342,20.874887,53.366,8.5263,21.020386,52.724,8.825,20.442867,0.577518,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113440488188797008,1237670014589796864,,,,,,N9VV002895,,,,48.81890397505,4.53879967678
48.82758325823,4.55155121066,3132611707148160,6.1482,10.3377,,,,,,,,,82.45389,2.2837,20.89684,51.023,1.307,21.069122,148.29,22.618,19.320087,1.749035,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113460488275462320,1237670014589796608,,,,,,N9VV006406,,,,48.82758325823,4.55155121066
48.84625438154,4.55459685251,3132650361685888,0.4481,0.4271,0.3311,0.4899,4.389,2.694,0.66,-3.464,0.576,1.027,187.15111,1.0453,20.006886,65.174,8.7321,20.803352,216.11,14.508,18.911219,1.892134,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113460488461955984,1237670014589796864,,,,J031523.10+043316.3,,N9VV006425,,,,48.84624236998,4.55461224917
48.83253568503,4.55548775981,3132714786300416,0.1185,0.1159,0.7034,0.1316,5.709,5.702,0.169,0.284,0.157,0.957,1071.04261,1.7899,18.11285,428.38,7.3921,18.758965,945.67,7.982,17.30855,1.450415,,,,,0,0,0,0,0,0,0,0,1,1,0,4185.2,4.8297,-1.0559,969.7877,0.0112,,113460488325027040,1237670014589796352,,,URAT1-473011288,,,N9VV002968,,03151981+0433195,,48.83251026219,4.5554864981
48.8303564285,4.55681013084,3132719081584896,0.0157,0.0144,2.9082,0.0175,21.217,16.512,0.021,-13.324,0.019,1.254,67332.45315,10.916,13.616806,31228.0,30.513,14.102196,51248.0,37.594,12.973698,1.128498,-11.97,2.6,,12.712089,0,0,0,1,1,0,0,0,1,1,0,5148.7,4.5371,-0.1562,338.7693,0.3121,,113460488303088656,1237670014589796352,,,URAT1-473011285,J031519.28+043324.5,14666,N9VV000014,,03151926+0433246,,48.83028281129,4.5568693469
48.83756496029,4.56642066614,3132749146040704,0.4289,0.4113,0.7013,0.4702,4.663,4.663,0.606,-0.023,0.555,1.077,214.13316,1.0795,19.860657,97.06,8.9038,20.370937,166.36,9.8131,19.195301,1.175636,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113480488375530192,1237670014589796864,,,,,,N9VV003003,,,,48.83754417079,4.56642077033
48.80029912218,4.53985417279,3132783505836544,7.2146,2.7639,,,,,,,,,85.88093,1.3772,20.852625,32.821,13.422,21.548153,118.36,12.28,19.564922,1.983231,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113440488002608304,1237670014589796864,,,,J031512.07+043223.5,,N9VV006347,,,,48.80029912218,4.53985417279
48.80234865479,4.54374505617,3132783505773184,0.8527,0.7883,-0.8627,0.8414,5.04,0.379,1.072,-5.026,0.984,0.952,112.28381,1.0568,20.561575,56.624,9.5345,20.956036,76.606,5.8232,20.037241,0.918795,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113450488023172992,1237670014589796608,,,,,,N9VV002907,,,,48.80234696354,4.54376739464
48.82100214769,4.56202112498,3132920944731648,0.0448,0.0431,1.8542,0.0509,19.645,-9.886,0.059,-16.976,0.055,1.156,6961.60339,4.3973,16.080593,2398.7,13.116,16.888596,6599.0,13.153,15.199203,1.689393,,,,,0,0,0,1,0,0,0,0,1,1,0,4352.9,4.5623,0.0262,539.7833,0.6988,,113470488209964912,1237670014589796352,,,URAT1-473011283,J031517.04+043343.3,14667,N9VV002983,,03151704+0433434,,48.82104622572,4.56209657393
48.83625216573,4.57102259363,3132959599753088,0.0472,0.0434,1.9556,0.0525,12.663,-9.335,0.063,-8.557,0.057,1.012,5424.56158,3.9317,16.351456,1454.3,15.155,17.431898,5958.9,19.749,15.309977,2.121922,,,,,0,0,0,0,0,0,0,0,1,1,0,3988.7,4.4677,0.1439,480.3475,0.9786,,113480488362595712,1237670014589796352,,,URAT1-473011289,J031520.70+043415.6,,N9VV003026,,03152070+0434156,,48.83629378626,4.57106062258
48.81074814453,4.57510952148,3132993959491712,0.313,0.3065,0.6889,0.3536,5.745,5.234,0.441,-2.369,0.389,0.939,278.28745,1.2378,19.576134,105.21,8.5665,20.283367,247.72,9.9989,18.762983,1.520384,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113490488106960608,1237670014589796608,,,,J031514.55+043430.5,,N9VV003042,,,,48.81072480842,4.57512005116
48.87294825517,4.56970984913,3133092743490176,0.5395,0.5342,2.5922,0.5987,9.122,6.853,0.903,6.02,0.85,0.982,158.6783,1.0806,20.186073,31.151,8.1148,21.604853,182.75,14.306,19.093233,2.51162,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113480488728764128,1237670014589796864,,,,J031529.47+043411.2,,N9VV006492,,03152953+0434107,,48.87291769902,4.56968309373
48.85271018412,4.57180472081,3133127103229824,0.9778,0.7691,1.2656,0.8393,6.536,6.522,1.365,0.421,1.084,0.937,107.38528,1.1731,20.610004,58.956,10.765,20.912218,80.346,12.163,19.985487,0.926731,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113480488527426720,1237670014589796864,,,,J031524.62+043419.8,,N9VV006507,,,,48.85268110325,4.57180284863
48.86589259216,4.58492323613,3133165758182528,0.0359,0.0306,0.3431,0.0375,3.296,3.254,0.055,-0.526,0.044,1.066,10579.02671,4.7178,15.626252,4666.5,15.784,16.16606,8422.6,18.615,14.934283,1.231776,,,,,0,0,0,0,0,0,0,0,1,1,0,4965.5,4.1554,-0.3321,1417.8676,0.3632,,113500488658572384,1237667227692892416,,,URAT1-473011293,J031527.81+043505.6,14668,N9VV003085,,03152780+0435055,,48.86587808481,4.58492557337
48.90046998984,4.60034343298,3133230182170752,0.7854,0.6818,1.6458,0.8228,9.648,8.315,1.223,-4.894,0.998,1.158,123.12814,0.98209,20.461473,46.179,12.486,21.177437,163.09,11.069,19.21686,1.960577,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113520489004450896,1237667227692958208,,,,J031536.12+043600.9,,N9VS003231,,03153609+0436017,,48.90043291571,4.60036518226
48.87807907507,4.58850211213,3133264542122880,0.3893,0.3645,0.5747,0.4345,0.354,-0.259,0.58,0.241,0.51,1.043,227.84894,1.2267,19.79325,103.43,8.577,20.301962,178.64,12.661,19.117964,1.183998,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113500488780426672,1237667227692957952,,,,J031530.70+043519.7,,N9VV003097,,,,48.87808023186,4.58850104106
48.84879708044,4.57781457086,3133333261662208,1.3622,1.2355,0.466,1.5908,9.041,0.057,1.958,-9.041,1.829,1.068,93.08984,1.4087,20.765112,29.46,6.6956,21.665478,90.674,19.3,19.854193,1.811285,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113490488487883872,1237670014589796864,,,,J031523.71+043440.1,,N9VV006535,,,,48.84879682697,4.57785475344
48.85016502353,4.58613326284,3133337556874624,0.0661,0.0633,0.8677,0.0735,13.287,6.394,0.089,-11.648,0.082,2.703,13242.77058,13.663,15.38242,6016.0,21.693,15.890275,10574.0,25.171,14.687259,1.203016,,,,,0,0,0,0,0,0,0,0,1,1,0,4896.7,4.3504,-0.6543,856.6735,0.3223,,113500488501473856,1237667227692892160,,,URAT1-473011290,J031524.03+043510.0,14669,N9VV000002,,03152402+0435101,,48.85013651624,4.58618503112
48.83394192389,4.59527655187,3133406276013568,0.9852,1.0371,3.0274,1.0789,4.094,3.925,1.478,-1.165,1.305,1.018,98.81014,1.3766,20.700363,38.016,6.5,21.388632,80.001,12.177,19.990158,1.398474,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113510488338944768,1237667227692892416,,,,,,N9VS003203,,,,48.83392442385,4.59528172804
48.86634731433,4.60682316941,3133474995441280,0.5108,0.5268,1.9915,0.5847,15.806,15.781,0.857,-0.879,0.823,0.997,167.39288,1.0195,20.128025,25.143,7.3245,21.837496,220.63,14.932,18.888714,2.948782,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113520488662918624,1237667227692892672,,,,J031527.93+043624.7,,N9VS003268,,03152791+0436248,,48.86627694779,4.6068270768
48.85436864355,4.61736104058,3133543715313920,16.0328,14.7384,,,,,,,,,46.69555,1.4387,21.514177,311.95,22.528,19.103327,612.14,17.126,17.78077,1.322557,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,113540488543511328,1237667227692892416,,,,J031525.04+043702.2,,N9VS000439,,03152503+0437025,,48.85436864355,4.61736104058
48.86934198843,4.61648141515,3133578075042304,0.1801,0.1673,0.4908,0.1982,37.199,21.793,0.26,-30.147,0.227,1.06,656.65012,1.5572,18.644032,190.36,11.182,19.639582,691.52,13.872,17.648384,1.991198,,,,,0,0,0,0,0,0,0,0,1,0,0,3696.0,4.8702,-0.5982,715.7704,0.0991,,113540488692780272,1237667227692892416,,,,,,N9VS000435,,03152861+0436595,,48.86924481611,4.61661540297
48.94653120586,4.56437080221,3133612434958720,9.5492,5.8814,,,,,,,,,70.06294,2.1533,21.073647,394.44,40.382,18.848577,817.71,46.367,17.46639,1.382187,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,113470489465157728,1237670014589861888,,,URAT1-473011309,,,N9VV003006,,03154714+0433519,,48.94653120586,4.56437080221
48.96436915752,4.56940532979,3133642499239296,0.2555,0.2652,-0.0318,0.3019,12.778,8.25,0.36,-9.758,0.322,0.994,339.8072,1.2008,19.359285,133.09,12.222,20.028187,246.46,9.536,18.768517,1.25967,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113480489643613744,1237670014589861888,,,,,,N9VV003017,,,,48.9643323746,4.56944869663
48.98232406868,4.59715037424,3133779937870848,1.0265,1.0678,0.8108,1.1348,4.012,3.653,1.867,-1.66,1.59,0.844,92.0512,1.2547,20.777294,70.169,8.1427,20.723177,28.833,9.0479,21.09816,-0.374983,,,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,113510489823047072,1237667227692957952,,,,,,N9VS000368,,,,48.98230778269,4.59715775211
48.97609133105,4.60767238917,3133848657464064,0.8742,0.8258,-0.3127,0.9874,1.398,-0.348,1.557,1.354,1.329,1.042,109.54053,1.0901,20.58843,51.714,14.887,21.05453,122.61,12.728,19.526562,1.527967,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113520489760659648,1237667227692958208,,,,J031554.34+043627.1,,N9VS003267,,,,48.9760928823,4.60766637252
48.9273682331,4.59305967338,3133951736561920,0.0858,0.0815,1.071,0.0948,6.465,5.545,0.127,3.324,0.112,0.897,1746.45422,1.948,17.581974,629.73,16.393,18.340656,1571.5,22.257,16.757078,1.583578,,,,,0,0,0,0,0,0,0,0,1,1,0,4087.4,4.7779,-0.6944,769.6021,0.0438,,113510489273112128,1237667227692957952,,,URAT1-473011307,J031542.56+043534.9,,N9VS000354,,03154255+0435350,,48.92734350869,4.59304490226
48.95776076225,4.60041446803,3134020456040448,0.2127,0.2156,1.355,0.2447,25.74,5.948,0.312,-25.044,0.281,1.077,435.5872,1.2013,19.08968,97.956,7.5945,20.36097,510.74,10.508,17.977404,2.383566,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113520489577331024,1237667227692957952,,,,J031549.86+043601.5,,N9VS000384,,03154981+0436018,,48.95773423972,4.60052577259
49.00709598011,4.61347353532,3134192254735360,0.1976,0.1987,1.2983,0.2311,10.993,2.69,0.279,-10.659,0.251,0.991,461.6304,1.2943,19.02663,87.339,4.527,20.485523,541.21,13.657,17.914474,2.571049,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113530490070686640,1237667227692957952,,,,J031601.70+043648.4,,N9VS000423,,03160169+0436485,,49.00708398456,4.613520907
48.98810849352,4.60922140295,3134230910070144,0.0388,0.0376,0.4399,0.0443,6.189,5.618,0.055,-2.596,0.049,1.016,6442.7228,3.3044,16.164694,3342.5,21.331,16.52835,4435.1,14.991,15.630639,0.897712,,,,,0,0,0,1,0,0,0,0,1,1,0,5334.1,4.3475,-1.5647,1651.597,0.0129,,113530489880811536,1237667227692957696,,,URAT1-474011164,J031557.14+043633.1,14670,N9VS000410,,03155713+0436333,,48.98808344357,4.60923294137
49.0194035737,4.62690406891,3134295333953152,0.3029,0.3345,-0.42,0.3634,6.77,5.21,0.459,-4.323,0.468,1.031,291.47203,1.0179,19.525875,149.91,8.5901,19.898954,173.55,12.576,19.149334,0.74962,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113550490193682736,1237667227692957952,,,,,,N9VS000457,,,,49.01938034084,4.62692328205
49.02701851402,4.63585948556,3134398414335104,1.6496,1.4062,-1.7063,1.973,3.242,2.297,2.56,2.287,2.423,0.99,79.21372,1.3325,20.940367,49.222,9.11,21.108149,95.965,16.027,19.792618,1.315531,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113560490269903472,1237667227692958208,,,,,,,,,,49.02700826965,4.63584931995
49.02548932296,4.63951043599,3134402708759808,0.0827,0.0811,0.6423,0.0946,3.341,3.122,0.122,-1.189,0.109,0.994,1705.62201,2.1931,17.60766,773.39,12.533,18.11754,1335.5,9.1423,16.933807,1.183733,,,,,0,0,0,1,0,0,0,0,1,1,0,4617.7,4.8258,-1.374,1037.1555,0.0448,,113560490254557856,1237667227692957952,,,URAT1-474011178,J031606.10+043822.2,,N9VS000497,,03160610+0438222,,49.02547540014,4.63951571979
48.97594048566,4.61430537025,3134432772904192,0.1779,0.1805,0.6292,0.204,13.538,10.171,0.258,-8.934,0.236,1.026,523.51661,1.3489,18.890041,133.06,5.8882,20.028421,539.03,7.9633,17.918854,2.109568,,,,,0,0,0,0,0,0,0,0,1,0,0,3449.5,4.6019,-1.1755,566.0786,0.0624,,113530489758927632,1237667227692957952,,,,J031554.23+043651.4,,N9VS000426,,03155420+0436516,,48.9758951347,4.6143450786
48.98078638196,4.62168644573,3134437068499584,2.6416,2.9901,,,,,,,,,195.25561,2.4101,19.960857,964.74,32.283,17.877518,2365.5,87.558,16.313105,1.564413,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,113540489807596464,1237667227692957952,,,URAT1-474011161,J031555.39+043717.9,,N9VS000446,,03155538+0437180,,48.98078638196,4.62168644573
48.98007686692,4.63044993564,3134471428237312,2.5854,2.309,,,,,,,,,130.89951,3.0583,20.395021,562.09,42.707,18.464025,1340.3,87.911,16.929852,1.534174,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,113550489800496992,1237667227692957952,,,URAT1-474011160,J031555.22+043749.5,,N9VS000475,,03155521+0437495,,48.98007686692,4.63044993564
48.98092806913,4.64442261123,3134540147713792,0.0608,0.057,0.2152,0.0713,5.845,3.54,0.085,-4.652,0.073,1.019,3083.31163,2.4965,16.964823,1551.9,11.222,17.361397,2159.9,19.944,16.411823,0.949573,,,,,0,0,0,1,0,0,0,0,1,1,0,5208.0,4.6882,-1.1576,1321.319,0.0196,,113570489808933760,1237667227692957696,,,URAT1-474011162,J031555.44+043839.6,,N9VS000520,,03155541+0438399,,48.9809122848,4.64444328474
48.99900276563,4.63545954006,3134570211862272,0.1169,0.1191,1.2546,0.1455,11.157,2.791,0.162,-10.802,0.142,1.02,1169.68291,2.0022,18.017197,310.32,7.5282,19.109007,1260.9,13.052,16.996193,2.112814,,,,,0,0,0,0,0,0,0,0,1,1,0,3740.2,4.8138,-0.4327,550.7686,0.6041,,113560489989823040,1237667227692957952,,,URAT1-474011165,J031559.76+043807.7,,N9VS000485,,03155975+0438077,,48.99899032231,4.63550754924
48.91501558452,4.59760431898,3134707650807040,0.6542,0.6108,-0.7449,0.6933,5.56,-1.094,1.064,-5.451,0.876,1.002,127.66145,1.0481,20.422218,72.16,7.4914,20.692799,88.631,10.638,19.878931,0.813868,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113510489151217504,1237667227692957952,,,,,,N9VS000371,,,,48.91502046095,4.59762854771
48.9326546499,4.63073118144,3134913809244672,0.2631,0.2748,1.713,0.2952,1.141,-0.097,0.416,-1.137,0.399,1.037,366.332,1.1753,19.27768,66.296,8.626,20.78483,451.51,13.054,18.111229,2.673601,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113550489326147328,1237667227692957952,,,,J031543.84+043750.5,,N9VS000471,,03154384+0437506,,48.93265508307,4.63073623328
48.87939707723,4.62990278821,3135055543791744,1.0168,0.8369,,,,,,,,,245.11618,3.1919,19.713938,939.54,17.952,17.906258,2123.2,45.529,16.430414,1.475843,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,113550488793646320,1237667227692957696,,,URAT1-474011141,J031531.05+043747.6,,N9VS000477,,03153105+0437478,,48.87939707723,4.62990278821
48.88098943131,4.63909499694,3135089903529600,0.0249,0.0232,1.6816,0.0275,17.021,-7.02,0.036,-15.506,0.032,0.984,18498.54733,6.5374,15.019523,8441.8,17.817,15.52245,14295.0,18.503,14.359955,1.162495,,,,,0,0,0,1,0,0,0,0,1,1,0,5048.9,4.57,-0.2766,571.9387,0.3107,,113560488809907424,1237667227692957696,,,URAT1-474011142,J031531.44+043820.8,14671,N9VS000159,,03153144+0438210,,48.8810207331,4.63916391308
48.90024211837,4.6438915915,3135188687155328,0.2167,0.1937,0.5108,0.2318,8.044,7.683,0.314,-2.382,0.263,0.985,468.49055,1.3018,19.010614,174.16,6.3165,19.736193,416.0,7.417,18.20017,1.536022,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113570489001913136,1237667227692957952,,,,J031536.04+043838.1,,N9VS000515,,03153601+0438380,,48.9002078604,4.64390217786
48.90182694668,4.64717260928,3135192982359552,0.805,0.7566,2.8294,0.8859,14.656,13.654,1.352,5.325,1.15,1.292,128.89283,1.0197,20.411795,41.081,8.3729,21.304443,169.5,7.1679,19.174961,2.129482,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113570489017487072,1237667227692958208,,,,J031536.45+043849.4,,N9VS003428,,,,48.90176606115,4.64714894175
48.94618952036,4.64021912688,3135261701792128,0.6479,1.0007,,,,,,,,,1963.21857,3.9342,17.454945,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,14672,N9VS000158,,,,48.94618952036,4.64021912688
48.94588818458,4.64025518405,3135261702220544,0.0299,0.0293,0.9897,0.0334,5.863,-1.168,0.04,-5.745,0.036,1.483,26335.58096,11.084,14.636009,14060.0,94.209,14.968616,20288.0,189.52,13.979818,0.988797,5.71,7.81,,13.753036,0,0,0,1,1,0,0,0,1,1,0,5350.8,4.2692,-1.1104,882.3309,0.1753,,113560489459208704,1237667227692957696,,,URAT1-474011151,,14672,N9VS000158,,03154703+0438245,,48.94589339335,4.64028071731
48.94624496673,4.63962415409,3135261702400128,0.4879,0.5002,3.8581,0.5827,6.65,-3.1,0.655,-5.883,0.598,14.695,9367.09294,63.813,15.758355,6508.9,48.945,15.804776,12382.0,106.63,14.515881,1.288896,,,,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,113560489462318016,1237667227692957696,,,,,14672,N9VS000158,,,,48.94625878844,4.63965030037
48.97229173506,4.65863032962,3135394845589120,0.2187,0.2185,0.7341,0.2527,3.803,0.062,0.322,-3.802,0.286,0.91,387.95477,1.1979,19.215414,124.27,9.3237,20.102613,382.82,7.8595,18.290411,1.812202,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113590489722650816,1237667227692957952,,,,J031553.36+043930.8,,N9VS000566,,03155334+0439308,,48.97229145863,4.65864722895
48.9868704626,4.66521991433,3135429205329024,0.1571,0.1535,1.3304,0.1803,16.959,5.614,0.233,-16.003,0.197,1.038,708.11885,1.6099,18.562101,205.89,10.528,19.554443,714.34,14.377,17.613134,1.941309,,,,,0,0,0,0,0,0,0,0,1,0,0,3487.7,4.6137,-1.163,512.043,0.0147,,113590489868408752,1237667227692957952,,,,J031556.84+043954.8,,N9VS000587,,03155685+0439550,,48.98684542991,4.6652910403
48.96966023335,4.6689019387,3135463565068672,0.0395,0.0368,1.001,0.0441,18.385,12.275,0.053,-13.687,0.045,1.075,7585.12622,3.9182,15.98746,3468.3,13.059,16.488243,5908.5,19.072,15.319194,1.169049,,,,,0,0,0,0,0,0,0,0,1,1,0,4670.7,4.4206,-0.8402,970.0673,0.0059,,113600489696143152,1237667227692957696,,,URAT1-474011159,J031552.71+044008.1,14673,N9VS000604,,03155270+0440082,,48.96960549651,4.66896276802
48.96675702284,4.67089910471,3135463565068800,0.1117,0.1098,0.6941,0.1222,4.903,3.786,0.15,3.115,0.134,0.99,1212.42751,1.8319,17.978228,420.72,14.27,18.778551,1156.8,13.701,17.089737,1.688814,,,,,0,0,0,0,0,0,0,0,1,1,0,3893.8,4.7979,-0.5609,771.2774,0.0079,,113600489667195520,1237667227692957696,,,URAT1-474011158,J031552.02+044015.1,,N9VS000606,,03155201+0440152,,48.96674013878,4.67088526094
48.92458481199,4.66093851046,3135601004020224,0.0857,0.0846,0.1585,0.0982,11.805,8.679,0.125,-8.002,0.121,1.079,1867.72117,2.119,17.509087,991.32,13.087,17.848011,1257.1,10.228,16.999468,0.848543,,,,,0,0,0,1,0,0,0,0,1,1,0,5491.4,4.6982,-1.7076,1916.8873,0.0081,,113590489245273568,1237667227692957696,,,URAT1-474011147,J031541.91+043939.4,,N9VS000576,,03154190+0439396,,48.92454611037,4.66097407284
48.96585014109,4.68470903645,3135708378817408,0.0621,0.0591,0.1604,0.0687,6.752,6.518,0.09,-1.759,0.075,1.051,3100.81178,2.6383,16.95868,1623.4,23.61,17.31245,2118.2,12.745,16.432985,0.879465,,,,,0,0,0,0,0,0,0,0,1,1,0,5355.5,4.7305,-1.6722,1344.9008,0.0195,,113620489658102096,1237667227692957696,,,URAT1-474011156,J031551.80+044104.9,,N9VS000655,,03155180+0441049,,48.96582107375,4.68471685512
48.9513726233,4.69144552799,3135772802721024,0.0965,0.0897,0.4059,0.1061,2.226,1.964,0.135,-1.046,0.114,1.029,1481.03155,2.0105,17.760956,696.19,13.874,18.231731,1115.2,12.779,17.129507,1.102224,,,,,0,0,0,0,0,0,0,0,1,1,0,4768.0,4.8068,-1.6024,1232.4432,0.0058,,113630489513460160,1237667227692957952,,,URAT1-474011153,J031548.32+044129.2,,N9VS000681,,03154833+0441292,,48.95136386361,4.69145017853
48.95863354778,4.69624056205,3135772802722304,0.2073,0.1979,0.444,0.2321,3.649,-0.935,0.286,-3.527,0.251,0.953,506.29174,1.3094,18.926365,245.81,10.105,19.362041,365.92,7.3052,18.339432,1.02261,,,,,0,0,0,0,0,0,0,0,1,0,0,4964.3,4.8636,-2.0232,2254.698,0.003,,113630489586095920,1237667227692957952,,,,J031550.07+044146.4,,N9VS000696,,,,48.95863771833,4.69625623849
48.7729133725,4.56110094014,3135807162819200,1.0652,0.9871,-0.0935,1.0263,4.209,3.709,1.429,1.989,1.278,0.89,102.89271,1.2093,20.656404,40.985,6.9781,21.306978,113.1,11.934,19.614195,1.692783,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113470487729583840,1237670014589731328,,,,,,N9VV006457,,,,48.7728968355,4.56109209854
48.77029581339,4.5643031522,3135807162754944,0.8064,0.8593,-0.1022,0.8952,3.305,0.51,1.453,-3.266,1.62,0.923,115.27364,0.98969,20.533041,66.861,11.006,20.775606,72.077,4.5408,20.103397,0.672209,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113470487702677680,1237670014589731072,,,,,,N9VV002989,,,,48.77029353923,4.56431766714
48.7929180401,4.58087546256,3135841522498304,0.1746,0.1745,0.1592,0.1963,4.036,4.028,0.241,-0.25,0.249,0.977,667.80475,1.6475,18.625744,260.05,15.048,19.3009,530.49,9.4553,17.936195,1.364704,,,,,0,0,0,0,0,0,0,0,1,0,0,4428.3,4.8005,-1.0131,1590.7083,0.0051,,113490487928897488,1237670014589731072,,,,J031510.30+043451.3,,N9VV003069,,03151028+0434510,,48.7929000805,4.58087657439
48.78162428003,4.58622939568,3135910241976576,0.1869,0.1761,0.9967,0.203,4.024,2.931,0.259,-2.758,0.231,1.02,576.40373,1.4083,18.78555,146.91,8.6451,19.920942,655.81,7.539,17.705956,2.214987,,,,,0,0,0,0,0,0,0,0,1,0,0,3380.6,4.6054,-1.1696,449.2911,0.0271,,113500487816003952,1237670014589731072,,,,J031507.58+043510.3,,N9VV003089,,03150759+0435103,,48.7816112135,4.58624165348
